"546","Vintage Bordeaux","0","large","1986","Kirchhoff, D.","A dark reddish purple flower with a green yellow throat.","27","6","t","e","e,m","5.00","1","10"
"547","Violet Hour","0","large","1978","Peck","A vibrant, violet purple flower with a yellow green throat.","25","7","t","d","m","4.50","1","3"
"548","Violet Patch","2018","large","1993","Spalding, W.","A pretty light lavender blend with a green throat.","25","6","d","e","e,m","5.00","1","10"
"549","Visual Intrigue","0","large","2000","Salter","This ivory cream flower certainly has an intriguing pattern of cream spots on a purple eyezone.","29","6","t","s","e,m","9.50","1","10"
"550","Vohann","0","large","1985","Hager","Deep red flowers carried on tall, well branched scapes.","36","6","t","e","e,m","4.50","1","6"
"551","War Paint","0","large","1985","Harris-Benz","Buff tan with a contrasting, almost circular red band around the yellow green throat. Very floriferous when established.","24","6","t","d","e,m","4.50","1","10"
"552","Warp Drive","0","large","1990","Moldovan","A large flower of greenish yellow with lighter midribs and a green throat.","34","7","t","d","m","5.00","1","10"
"553","Wedding Band","0","large","1987","Stamile","A stunning near white with a narrow gold edge and a green throat. Stout Medal winner 1996.","26","6","t","s","m","7.50","1","10"
"554","Which Way Jim","0","large","1992","Shooter","An unusual grey and purple blend with a darker eye and a green yellow throat.","26","6","d","d","m","6.00","1","10"
"555","Whichford","0","large","1960","Randall","This pretty, older style lemon yellow daylily has some fragrance and was raised in the UK.","28","5","d","d","m","3.50","1","10"
"556","White Ensign","0","large","1999","Lytton","A  broad near white flower with a cool green throat. Sometimes reblooms.","28","6","t","s","m","6.00","1","10"
"557","White Ibis","0","large","1982","Durio","Creamy white with a green throat","28","5","d","e","e,m","4.00","1","10"
"558","White Pansy","0","large","1990","Peck","A near white self with a green throat. A seedling from a  tetraploid conversion of 'Joan Senior'.","25","6","t","d","m","5.00","1","10"
"559","White Temptation","0","large","1978","Sellers","An ever popular near white and an excellent garden plant.","32","5","d","s","m","4.50","1","10"
"560","White Tie Affair","0","large","1982","Peck","A lightly ruffled near white with a green throat. Flowers have great visual impact and the long flowering season is sometimes extended by reblooming.","24","6","t","d","m","6.00","1","10"
"561","White Zone","0","large","1992","Stamile","A near white self with a green throat. This daylily always catches the eye and has well presented flowers.","34","6","t","d","e,m","7.00","1","10"
"562","Whiter Shade","0","large","1992","Stamile ","Another good near white with a green throat. Produces plenty of flowers and is one of the nearest to white.","21","6","t","s","e,m","7.50","1","10"
"563","Whooperee","0","large","1986","Gates","A round, slightly recurved, bright pinkish red flower with a green throat.","24","6","t","e","e","6.00","1","6"
"564","Wildfire Tango","0","large","1992","Kirchhoff, D.","A very ruffled, intense golden orange flower with a yellow to green throat.","26","6","t","e","e","7.00","1","10"
"565","Wind Song","0","large","1974","Bryant","A wide, gently ruffled, slightly reflexed flower of soft creamy yellow.","28","6","d","s","m","4.00","1","8"
"566","Window Dressing","2018","large","1983","Spalding, W.","A near white flower with a pink cast and green heart. Registered as evergreen but dormant here.","17","6","d","d","m","5.00","1","7"
"567","Wineberry Candy","0","large","1990","Stamile","Another of the very popular ""Candy"" series. Lavender pink with a purple eye and a green throat.","22","5","t","d","e,m","4.50","1","3"
"568","Winter Dreams","0","large","2012","Lytton","A distinctive, ruffled near white with a chartreuse throat and green heart.","32","6","t","d","m,l","12.00","1","10"
"569","Winter Masquerade","0","large","1993","Salter","A creamy white flower with an exquisite layered eyezone of lavender and violet around a large greenish yellow throat.","28","6","t","s","m","8.50","0","0"
"570","Wisest of Wizards","0","large","1994","Salter","A very popular ivory yellow flower with a rose gold edge and a rose eyezone.","26","6","t","s","e,m","8.00","0","0"
"571","Witch Stitchery","0","large","1986","Morss","A cream flower with an intricate, feathered, lavender purple eyezone.","26","6","t","s","e","6.50","1","7"
"572","Witches' Coven","0","large","1984","Moldovan","A mauve violet blend with darker edges to the petals and a lemon green throat.","24","5","t","s","e,m","5.00","1","4"
"573","Wonders Never Cease","2018","large","2003","Carr","A very ruffled cream flower with a yellow edge, a matching halo and a green throat.","28","6","t","e","e,m","9.50","1","9"
"574","World of Peace","0","large","1966","Hall, D.F.","A buff pink flower with a soft yellow throat.","28","6","d","d","m,l","3.50","1","4"
"575","Wounded Heart","0","large","1985","Sikes","A striking orange flower with a solid scarlet eyezone.","26","6","t","e","m","7.00","1","7"
"576","Wyatt's Cameo","2018","large","1993","LeFever","A much admired cream and rose pink flower with a deeper rose halo and a large green throat.","24","5","d","d","m","7.00","1","10"
"577","Xia Xiang","0","large","1988","Billingslea","This is a beautiful, clear pink self with a green throat. The flat open blooms have large looping ruffles.","22","6","d","d","m","6.50","1","10"
"578","Yellow Green Monarch","0","large","1992","Carpenter, J.","An open formed bright yellow flower with a green throat.","22","6","d","d","e,m","5.00","1","10"
"579","Yesterday Memories","2018","large","1976","Spalding, W.","An award winning deep pink flower with a green throat.","19","7","d","e","m","5.00","1","6"
"580","Yesterday, Today and Tomorrow","2018","large","2004","Carpenter, J.","A pale pink flower with an amazing eye of lavender purple and a green throat.","26","6","t","e","e,m","10.50","0","0"
"581","Yum Yum Plum","0","large","1993","Brooks, B.","A near white to pale yellow flower with a large eye of red-purple. Very floriferous.","22","5","t","d","m","5.50","1","10"
"582","Zampa","0","large","1963","Claar","A flared golden yellow flower with a deeper gold throat and red stippling towards the edges.","36","6","d","d","m","3.00","1","8"
